Main distributer code,main distibuter  name,sub distributer code,sub distributer name,Seller Code,Seller Name,Seller OrderReason,Seller Type,Buyer Code,Buyer Name,Buyer Type,BASIC Model,QTY,VALUE
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BB,3,46152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BC,3,51921
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A176NL,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A366EK,2,70190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,E176BA,3,50997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NL,2,39422
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NN,2,50960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A566EG,1,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,S931BC,1,79999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A176NM,1,21634
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NL,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NM,1,21634
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NN,1,25480
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A566EG,1,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,S731BH,1,76999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BB,2,30768
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176BN,1,22815
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176NL,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176NN,2,50960
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BA,4,67996
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BB,3,56997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BD,1,20999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A066BD,2,24036
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BD,2,24036
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A075FD,3,29247
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BB,5,76920
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NL,5,98555
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NM,4,86536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NN,1,25480
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EJ,3,93747
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A566EG,3,129804
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BA,5,84995
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BB,2,37998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,S948BC,1,158999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A075FD,2,19498
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BB,2,30768
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BC,4,69228
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NL,6,118266
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NM,3,64902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A366EJ,1,31249
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A566EG,3,129804
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BB,3,56997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E566BA,1,27999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S931BC,1,79999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S942BQ,2,213998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S948BC,1,158999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BB,6,92304
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BC,3,51921
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NL,2,39422
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NM,3,64902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EJ,2,62498
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A566EG,1,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BD,1,20999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A076BB,2,30768
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NL,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BD,1,20999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A176NL,2,39422
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A176NN,1,25480
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A566EG,1,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,E176BD,1,20999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A076BC,3,51921
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176NM,2,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176NN,1,25480
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A176BM,1,19902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A176NL,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,E176BB,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010821,SWEEKAR COMMUNICATIONS,Dealer,A166PH,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010821,SWEEKAR COMMUNICATIONS,Dealer,A176BL,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011791,4U MOBILE,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011791,4U MOBILE,Dealer,E176BA,1,16999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011791,4U MOBILE,Dealer,E176BB,2,37998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011849,BMA Communication,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A076BB,2,30768
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A176NM,1,21634
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD012662,PHONIZ,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A066BD,3,36054
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A075FD,4,38996
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NL,6,118266
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NM,3,64902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EJ,1,31249
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A376EG,1,45672
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A566EG,2,86536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A576BG,1,60095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E145FD,2,17998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BA,8,135992
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BB,7,132993
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BD,1,20999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E566BB,1,30999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M145FD,4,35996
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M566BA,2,55998
